trade_date,pnl_eod,contract
2024-12-06,-0.55,NVDA2517D85
2024-12-09,-1.31,NVDA2517D85
2024-12-10,-0.66,NVDA2517D85
2024-12-12,-0.56,NVDA2517D85
2024-12-13,-1.75,NVDA2517D85
2024-12-16,-1.05,NVDA2517D85
2024-12-17,1.39,NVDA2517D85
2024-12-18,-4.96,NVDA2517D85
2024-12-19,-0.3,NVDA2517D85
2024-12-23,2.54,NVDA2517D85
2024-12-24,-0.15,NVDA2517D85
2024-12-27,-1.21,NVDA2517D85
2024-12-30,0.39,NVDA2517D85
2024-12-31,-0.25,NVDA2517D85
2025-01-02,0.5,NVDA2517D85
2025-01-03,1.29,NVDA2517D85
2025-01-06,-0.05,NVDA2517D85
2025-01-07,-0.5,NVDA2517D85
2025-01-10,0.35,NVDA2517D85
2025-01-15,-0.25,NVDA2517D85
2025-01-16,-0.9,NVDA2517D85
2025-01-17,-0.31,NVDA2517D85
2025-01-21,2.5,NVDA2517D85
2025-01-22,-0.3,NVDA2517D85
2025-01-23,-0.36,NVDA2517D85
2025-01-24,-1.71,NVDA2517D85
2025-01-27,-8.8,NVDA2517D85
2025-01-28,5.5,NVDA2517D85
2025-01-29,-2.5,NVDA2517D85
2025-01-30,1.0,NVDA2517D85
2025-01-31,-3.5,NVDA2517D85
2025-02-03,1.79,NVDA2517D85
2025-02-04,0.39,NVDA2517D85
2025-02-05,1.19,NVDA2517D85
2025-02-06,1.29,NVDA2517D85
2025-02-07,-2.36,NVDA2517D85
2025-02-10,-0.15,NVDA2517D85
2025-02-11,1.0,NVDA2517D85
2025-02-12,-0.05,NVDA2517D85
2025-02-13,0.19,NVDA2517D85
2025-02-14,-0.25,NVDA2517D85
2025-02-18,-2.0,NVDA2517D85
2025-02-19,-0.46,NVDA2517D85
2025-02-20,0.75,NVDA2517D85
2025-02-21,0.04,NVDA2517D85
2025-02-24,-3.71,NVDA2517D85
2025-02-25,0.75,NVDA2517D85
2025-02-26,0.14,NVDA2517D85
2025-02-27,-5.75,NVDA2517D85
2025-02-28,2.6,NVDA2517D85
2025-03-03,-5.55,NVDA2517D85
2025-03-04,5.8,NVDA2517D85
2025-03-05,0.04,NVDA2517D85
2025-03-06,-2.6,NVDA2517D85
2025-03-07,-0.65,NVDA2517D85
2025-03-10,-2.95,NVDA2517D85
2025-03-11,0.8,NVDA2517D85
2025-03-12,0.7,NVDA2517D85
2025-03-13,0.0,NVDA2517D85
2025-03-14,0.64,NVDA2517D85
2025-03-17,0.0,NVDA2517D85
2025-03-18,-0.9,NVDA2517D85
2025-03-19,2.14,NVDA2517D85
2025-03-20,-1.36,NVDA2517D85
2025-03-21,0.75,NVDA2517D85
2025-03-24,1.19,NVDA2517D85
2025-03-25,1.5,NVDA2517D85
2025-03-26,-3.21,NVDA2517D85
2025-03-27,-1.0,NVDA2517D85
2025-03-28,-2.75,NVDA2517D85
2025-03-31,3.59,NVDA2517D85
2025-04-01,0.64,NVDA2517D85
2025-04-02,2.0,NVDA2517D85
2025-04-03,-1.55,NVDA2517D85
2025-04-04,-2.06,NVDA2517D85
2025-04-07,6.55,NVDA2517D85
2025-04-08,-6.06,NVDA2517D85
2025-04-09,13.95,NVDA2517D85
2025-04-10,-2.86,NVDA2517D85
2025-04-11,0.6,NVDA2517D85
2025-04-14,-2.25,NVDA2517D85
2025-04-15,-0.15,NVDA2517D85
2025-04-16,-1.95,NVDA2517D85
2025-04-17,-2.9,NVDA2517D85
2025-04-07,6.4,NVDA2517D86
2025-04-08,-6.51,NVDA2517D86
2025-04-09,12.25,NVDA2517D86
2025-04-10,-3.61,NVDA2517D86
2025-04-11,-0.1,NVDA2517D86
2025-04-14,0.15,NVDA2517D86
2025-04-15,-0.06,NVDA2517D86
2025-04-16,-1.5,NVDA2517D86
2025-04-17,-3.25,NVDA2517D86
2025-04-07,7.04,NVDA2517D87
2025-04-08,-6.25,NVDA2517D87
2025-04-09,13.2,NVDA2517D87
2025-04-10,-1.21,NVDA2517D87
2025-04-11,-1.85,NVDA2517D87
2025-04-14,-3.2,NVDA2517D87
2025-04-15,-0.31,NVDA2517D87
2025-04-16,-1.66,NVDA2517D87
2025-04-17,-3.25,NVDA2517D87
2025-04-07,6.7,NVDA2517D88
2025-04-08,-4.95,NVDA2517D88
2025-04-09,13.3,NVDA2517D88
2025-04-10,-1.91,NVDA2517D88
2025-04-11,0.05,NVDA2517D88
2025-04-14,-0.45,NVDA2517D88
2025-04-15,1.05,NVDA2517D88
2025-04-16,-1.86,NVDA2517D88
2025-04-17,-3.71,NVDA2517D88
2025-04-07,6.45,NVDA2517D89
2025-04-08,-6.1,NVDA2517D89
2025-04-09,12.85,NVDA2517D89
2025-04-10,-0.75,NVDA2517D89
2025-04-11,-0.3,NVDA2517D89
2025-04-14,-2.0,NVDA2517D89
2025-04-15,0.34,NVDA2517D89
2025-04-16,-1.06,NVDA2517D89
2025-04-17,-3.25,NVDA2517D89
2024-11-08,-0.4,NVDA2517D90
2024-11-11,-1.0,NVDA2517D90
2024-11-12,-0.81,NVDA2517D90
2024-11-13,-0.5,NVDA2517D90
2024-11-14,-2.7,NVDA2517D90
2024-11-15,-2.11,NVDA2517D90
2024-11-18,2.2,NVDA2517D90
2024-11-19,-0.1,NVDA2517D90
2024-11-20,0.6,NVDA2517D90
2024-11-21,0.14,NVDA2517D90
2024-11-22,-2.21,NVDA2517D90
2024-11-25,-0.96,NVDA2517D90
2024-11-26,-0.15,NVDA2517D90
2024-11-27,1.59,NVDA2517D90
2024-11-29,-0.31,NVDA2517D90
2024-12-02,-0.4,NVDA2517D90
2024-12-03,-0.11,NVDA2517D90
2024-12-04,1.65,NVDA2517D90
2024-12-05,-0.36,NVDA2517D90
2024-12-09,0.25,NVDA2517D90
2024-12-10,-0.25,NVDA2517D90
2024-12-13,-3.65,NVDA2517D90
2024-12-16,0.1,NVDA2517D90
2024-12-17,0.69,NVDA2517D90
2024-12-18,-4.55,NVDA2517D90
2024-12-19,0.25,NVDA2517D90
2024-12-20,3.69,NVDA2517D90
2024-12-23,1.25,NVDA2517D90
2024-12-26,0.0,NVDA2517D90
2024-12-27,-3.11,NVDA2517D90
2024-12-30,0.79,NVDA2517D90
2024-12-31,-0.41,NVDA2517D90
2025-01-02,0.59,NVDA2517D90
2025-01-03,1.95,NVDA2517D90
2025-01-06,1.25,NVDA2517D90
2025-01-07,-9.21,NVDA2517D90
2025-01-08,-0.9,NVDA2517D90
2025-01-10,-0.41,NVDA2517D90
2025-01-13,0.7,NVDA2517D90
2025-01-14,-5.35,NVDA2517D90
2025-01-15,2.6,NVDA2517D90
2025-01-16,-3.61,NVDA2517D90
2025-01-17,0.2,NVDA2517D90
2025-01-21,2.04,NVDA2517D90
2025-01-22,1.5,NVDA2517D90
2025-01-24,-2.55,NVDA2517D90
2025-01-27,-7.46,NVDA2517D90
2025-01-28,4.25,NVDA2517D90
2025-01-29,-3.9,NVDA2517D90
2025-01-30,0.04,NVDA2517D90
2025-01-31,-3.15,NVDA2517D90
2025-02-03,2.65,NVDA2517D90
2025-02-04,-1.2,NVDA2517D90
2025-02-05,1.54,NVDA2517D90
2025-02-06,0.04,NVDA2517D90
2025-02-07,-0.8,NVDA2517D90
2025-02-10,3.64,NVDA2517D90
2025-02-12,-0.55,NVDA2517D90
2025-02-13,-0.11,NVDA2517D90
2025-02-14,1.7,NVDA2517D90
2025-02-18,51.0,NVDA2517D90
2025-02-19,1.0,NVDA2517D90
2025-02-20,1.95,NVDA2517D90
2025-02-21,-5.06,NVDA2517D90
2025-02-24,-5.11,NVDA2517D90
2025-02-25,-2.66,NVDA2517D90
2025-02-26,-1.91,NVDA2517D90
2025-02-27,-8.55,NVDA2517D90
2025-02-28,7.19,NVDA2517D90
2025-03-03,-5.75,NVDA2517D90
2025-03-04,3.75,NVDA2517D90
2025-03-05,0.19,NVDA2517D90
2025-03-06,-2.7,NVDA2517D90
2025-03-07,0.69,NVDA2517D90
2025-03-10,-3.86,NVDA2517D90
2025-03-11,3.15,NVDA2517D90
2025-03-12,0.45,NVDA2517D90
2025-03-13,-1.25,NVDA2517D90
2025-03-14,2.54,NVDA2517D90
2025-03-17,-2.2,NVDA2517D90
2025-03-18,-2.15,NVDA2517D90
2025-03-19,2.5,NVDA2517D90
2025-03-20,-0.2,NVDA2517D90
2025-03-21,0.44,NVDA2517D90
2025-03-24,0.3,NVDA2517D90
2025-03-25,0.25,NVDA2517D90
2025-03-26,-3.25,NVDA2517D90
2025-03-27,0.65,NVDA2517D90
2025-03-28,-2.25,NVDA2517D90
2025-03-31,2.5,NVDA2517D90
2025-04-01,-0.66,NVDA2517D90
2025-04-02,2.5,NVDA2517D90
2025-04-03,-1.81,NVDA2517D90
2025-04-04,-1.56,NVDA2517D90
2025-04-07,6.0,NVDA2517D90
2025-04-08,-5.46,NVDA2517D90
2025-04-09,12.8,NVDA2517D90
2025-04-10,-1.65,NVDA2517D90
2025-04-11,1.65,NVDA2517D90
2025-04-14,-3.25,NVDA2517D90
2025-04-15,0.4,NVDA2517D90
2025-04-16,-0.25,NVDA2517D90
2025-04-17,-3.95,NVDA2517D90
2025-04-07,5.49,NVDA2517D91
2025-04-08,-5.86,NVDA2517D91
2025-04-09,12.35,NVDA2517D91
2025-04-10,-1.45,NVDA2517D91
2025-04-11,1.4,NVDA2517D91
2025-04-14,-1.85,NVDA2517D91
2025-04-15,-0.31,NVDA2517D91
2025-04-16,-2.6,NVDA2517D91
2025-04-17,-2.3,NVDA2517D91
2025-04-07,4.25,NVDA2517D92
2025-04-08,-5.71,NVDA2517D92
2025-04-09,12.65,NVDA2517D92
2025-04-10,-1.36,NVDA2517D92
2025-04-11,1.3,NVDA2517D92
2025-04-14,-2.36,NVDA2517D92
2025-04-15,-0.1,NVDA2517D92
2025-04-16,-1.7,NVDA2517D92
2025-04-17,-2.3,NVDA2517D92
2025-04-07,5.29,NVDA2517D93
2025-04-08,-4.95,NVDA2517D93
2025-04-09,12.75,NVDA2517D93
2025-04-10,-0.9,NVDA2517D93
2025-04-11,0.89,NVDA2517D93
2025-04-14,-2.81,NVDA2517D93
2025-04-15,-0.65,NVDA2517D93
2025-04-16,-1.5,NVDA2517D93
2025-04-17,-2.81,NVDA2517D93
2025-04-07,5.05,NVDA2517D94
2025-04-08,-4.76,NVDA2517D94
2025-04-09,12.45,NVDA2517D94
2025-04-10,-2.1,NVDA2517D94
2025-04-11,1.69,NVDA2517D94
2025-04-14,-2.81,NVDA2517D94
2025-04-15,0.5,NVDA2517D94
2025-04-16,-1.85,NVDA2517D94
2025-04-17,-3.01,NVDA2517D94
2024-11-08,-0.15,NVDA2517D95
2024-11-11,-3.0,NVDA2517D95
2024-11-12,-0.61,NVDA2517D95
2024-11-14,-0.5,NVDA2517D95
2024-11-18,0.04,NVDA2517D95
2024-11-19,-0.46,NVDA2517D95
2024-11-21,0.0,NVDA2517D95
2024-11-22,-4.21,NVDA2517D95
2024-11-25,-4.45,NVDA2517D95
2024-11-27,-0.8,NVDA2517D95
2024-11-29,-0.81,NVDA2517D95
2024-12-02,-2.31,NVDA2517D95
2024-12-04,3.25,NVDA2517D95
2024-12-05,-0.4,NVDA2517D95
2024-12-06,-2.65,NVDA2517D95
2024-12-09,-0.5,NVDA2517D95
2024-12-10,-3.36,NVDA2517D95
2024-12-12,-0.15,NVDA2517D95
2024-12-13,-0.16,NVDA2517D95
2024-12-16,0.44,NVDA2517D95
2024-12-17,1.0,NVDA2517D95
2024-12-18,-6.15,NVDA2517D95
2024-12-19,0.79,NVDA2517D95
2024-12-23,1.7,NVDA2517D95
2024-12-26,-2.46,NVDA2517D95
2024-12-27,-1.4,NVDA2517D95
2024-12-30,-0.25,NVDA2517D95
2024-12-31,-1.16,NVDA2517D95
2025-01-02,-0.06,NVDA2517D95
2025-01-03,0.39,NVDA2517D95
2025-01-06,1.75,NVDA2517D95
2025-01-07,-5.9,NVDA2517D95
2025-01-08,-0.45,NVDA2517D95
2025-01-10,-0.3,NVDA2517D95
2025-01-13,1.95,NVDA2517D95
2025-01-14,-3.05,NVDA2517D95
2025-01-15,-0.05,NVDA2517D95
2025-01-16,-3.46,NVDA2517D95
2025-01-17,1.1,NVDA2517D95
2025-01-21,1.55,NVDA2517D95
2025-01-22,1.1,NVDA2517D95
2025-01-24,-1.81,NVDA2517D95
2025-01-27,-9.65,NVDA2517D95
2025-01-28,4.15,NVDA2517D95
2025-01-29,-2.25,NVDA2517D95
2025-01-30,0.59,NVDA2517D95
2025-01-31,-3.45,NVDA2517D95
2025-02-03,2.0,NVDA2517D95
2025-02-04,0.1,NVDA2517D95
2025-02-05,1.64,NVDA2517D95
2025-02-06,0.85,NVDA2517D95
2025-02-07,-0.81,NVDA2517D95
2025-02-10,0.79,NVDA2517D95
2025-02-11,-0.36,NVDA2517D95
2025-02-12,-0.36,NVDA2517D95
2025-02-13,0.5,NVDA2517D95
2025-02-14,0.6,NVDA2517D95
2025-02-18,-2.11,NVDA2517D95
2025-02-19,0.85,NVDA2517D95
2025-02-20,2.2,NVDA2517D95
2025-02-21,-5.05,NVDA2517D95
2025-02-24,-2.46,NVDA2517D95
2025-02-25,-1.8,NVDA2517D95
2025-02-26,0.7,NVDA2517D95
2025-02-27,-12.76,NVDA2517D95
2025-02-28,-0.2,NVDA2517D95
2025-03-03,-6.25,NVDA2517D95
2025-03-04,3.6,NVDA2517D95
2025-03-05,0.34,NVDA2517D95
2025-03-06,-2.2,NVDA2517D95
2025-03-07,0.4,NVDA2517D95
2025-03-10,-3.71,NVDA2517D95
2025-03-11,1.25,NVDA2517D95
2025-03-12,-0.61,NVDA2517D95
2025-03-13,-0.06,NVDA2517D95
2025-03-14,1.39,NVDA2517D95
2025-03-17,-2.45,NVDA2517D95
2025-03-18,-2.15,NVDA2517D95
2025-03-19,0.44,NVDA2517D95
2025-03-20,1.3,NVDA2517D95
2025-03-21,-0.91,NVDA2517D95
2025-03-24,0.14,NVDA2517D95
2025-03-25,-0.16,NVDA2517D95
2025-03-26,-5.7,NVDA2517D95
2025-03-27,-0.66,NVDA2517D95
2025-03-28,-2.1,NVDA2517D95
2025-03-31,2.8,NVDA2517D95
2025-04-01,0.09,NVDA2517D95
2025-04-02,2.64,NVDA2517D95
2025-04-03,-1.5,NVDA2517D95
2025-04-04,-1.05,NVDA2517D95
2025-04-07,4.83,NVDA2517D95
2025-04-08,-4.66,NVDA2517D95
2025-04-09,11.34,NVDA2517D95
2025-04-10,-7.41,NVDA2517D95
2025-04-11,-0.4,NVDA2517D95
2025-04-14,15.95,NVDA2517D95
2025-04-15,0.25,NVDA2517D95
2025-04-16,-0.56,NVDA2517D95
2025-04-17,-3.1,NVDA2517D95
2025-04-07,4.53,NVDA2517D96
2025-04-08,-4.45,NVDA2517D96
2025-04-09,10.19,NVDA2517D96
2025-04-10,-1.05,NVDA2517D96
2025-04-11,1.34,NVDA2517D96
2025-04-14,-2.7,NVDA2517D96
2025-04-15,0.14,NVDA2517D96
2025-04-16,-0.35,NVDA2517D96
2025-04-17,-3.15,NVDA2517D96
2025-04-07,3.84,NVDA2517D97
2025-04-08,-4.05,NVDA2517D97
2025-04-09,10.9,NVDA2517D97
2025-04-10,-0.9,NVDA2517D97
2025-04-11,1.59,NVDA2517D97
2025-04-14,-3.1,NVDA2517D97
2025-04-15,0.0,NVDA2517D97
2025-04-16,-1.1,NVDA2517D97
2025-04-17,-3.7,NVDA2517D97
2025-04-07,3.93,NVDA2517D98
2025-04-08,-4.06,NVDA2517D98
2025-04-09,9.75,NVDA2517D98
2025-04-10,-1.35,NVDA2517D98
2025-04-11,1.0,NVDA2517D98
2025-04-14,-4.31,NVDA2517D98
2025-04-15,-0.5,NVDA2517D98
2025-04-16,-0.85,NVDA2517D98
2025-04-17,-3.25,NVDA2517D98
2025-04-07,3.58,NVDA2517D99
2025-04-08,-3.9,NVDA2517D99
2025-04-09,9.7,NVDA2517D99
2025-04-10,-1.1,NVDA2517D99
2025-04-11,0.95,NVDA2517D99
2025-04-14,-2.95,NVDA2517D99
2025-04-15,0.19,NVDA2517D99
2025-04-16,-0.61,NVDA2517D99
2025-04-17,-4.08,NVDA2517D99
